#Time of request completion (in ms after experiment start), Session ID, Time taken to open connection with server (ms), Time taken to receive first byte of reply (ms), Time taken to receive last byte of reply (ms), number of concurrent sessions in the system, size of response (bytes) 
5595423.495,4797,-1.0,1573.8,182.1,360,13742
5596096.511,4380,-1.0,1195.9,0.0,360,1909
5595758.499,3898,-1.0,1463.2,79.3,360,13679
5595922.507,5040,-1.0,1334.7,63.5,360,13739
5596312.538,4931,-1.0,1179.4,0.0,360,1909
5595959.513,5008,-1.0,1549.9,0.0,360,785
5594983.454,4086,-1.0,2361.9,183.4,360,9775
5595096.465,2386,-1.0,2402.6,33.1,360,9384
5596152.527,2552,-1.0,1199.8,186.0,360,11914
5596440.512,4829,-1.0,1505.2,0.0,360,789
5597267.558,4896,-1.0,688.6,0.0,359,1909
5596952.536,4982,-1.0,1038.6,0.0,359,2661
5597373.561,4997,-1.0,639.7,0.0,359,1909
5597114.559,4898,-1.0,855.3,201.0,359,13587
5597613.584,5043,-1.0,524.4,162.8,358,11914
5597492.626,4378,-1.0,825.6,0.0,358,2635
5598263.603,3914,-1.0,138.7,0.0,358,1909
5597703.588,3033,-1.0,716.0,0.0,358,785
5597665.575,5035,-1.0,717.9,38.1,357,13739
5597852.591,5049,-1.0,574.2,24.6,357,11914
5598053.613,4550,-1.0,533.3,24.2,357,11914
5598812.637,5021,-1.0,81.6,0.0,357,1909
5598652.621,4568,-1.0,268.4,0.0,357,2650
5598922.630,5062,28.0,157.4,23.0,358,10972
5598945.641,4259,-1.0,262.3,0.0,359,785
5599209.652,4993,-1.0,192.0,19.9,359,13817
5599192.644,5063,61.2,208.6,18.6,359,10972
5599174.658,4911,-1.0,348.4,0.0,359,785
5599592.674,4981,-1.0,164.7,24.0,358,10866
5599533.660,5053,-1.0,359.2,0.0,358,785
5599674.682,4971,-1.0,250.3,0.0,358,1513
5599849.682,4647,-1.0,168.7,0.0,360,1909
5599828.674,3594,-1.0,297.4,25.1,360,13538
5599703.667,3943,-1.0,747.9,0.0,361,2626
5599932.688,5064,68.0,436.4,24.2,361,10972
5600292.705,4545,-1.0,180.6,18.7,362,13557
5599811.671,3402,-1.0,836.0,0.0,363,2559
5600081.692,4913,-1.0,787.6,110.3,363,11914
5600192.692,5066,48.0,649.5,99.8,363,10972
5600013.678,4525,-1.0,898.8,283.3,363,12690
5600002.689,5065,108.1,882.5,218.1,362,10972
5600493.700,4973,-1.0,441.2,306.2,362,13652
5600490.719,5067,49.8,587.5,141.9,362,10972
5600667.730,3635,-1.0,613.0,91.9,362,13713
5600645.733,4426,-1.0,734.8,0.0,362,2522
5600836.741,4581,-1.0,554.2,0.0,362,1909
5601066.729,3970,-1.0,339.5,0.0,362,1909
5601129.747,2790,-1.0,285.4,0.0,362,1909
5600557.720,5068,263.3,566.6,34.5,362,10972
5600798.727,4684,-1.0,601.8,21.7,362,13798
5601532.752,5051,-1.0,261.6,0.0,361,785
5601752.764,5054,-1.0,192.7,25.7,362,11914
5601951.792,4774,-1.0,127.0,27.9,362,10866
5601927.778,5069,32.9,139.7,6.7,362,10972
5602132.776,4850,-1.0,176.8,6.8,362,11914
5602385.788,4977,-1.0,102.0,23.6,362,10866
5602486.807,4538,-1.0,150.2,7.7,362,13558
5602687.802,4870,-1.0,101.3,21.9,362,10866
5602892.815,4308,-1.0,233.5,0.0,362,785
5603111.829,5031,-1.0,265.2,0.0,363,1083
5603155.825,1524,-1.0,266.9,18.5,363,13652
5603386.846,4510,-1.0,172.8,0.0,363,1909
5603318.840,4984,-1.0,362.7,0.0,363,785
5603320.836,5070,109.9,237.1,23.5,362,10972
5603345.840,4602,-1.0,499.0,0.0,362,804
5603771.855,4806,-1.0,183.7,26.9,362,10866
5603874.884,4310,-1.0,165.2,21.1,362,13558
5603875.865,3925,-1.0,247.5,17.9,362,13728
5604027.870,4941,-1.0,162.6,0.0,362,1909
5603808.862,5024,-1.0,362.0,20.7,362,13691
5604011.873,4983,-1.0,406.8,0.0,362,2300
5604223.878,5018,-1.0,181.2,16.2,362,10866
5604319.886,4670,-1.0,224.5,26.9,362,13682
5604535.905,1884,-1.0,113.9,0.0,362,1909
5604494.891,4943,-1.0,237.7,0.0,362,1909
5604320.892,4968,-1.0,569.3,0.0,362,2399
5604321.888,5033,-1.0,573.4,0.0,362,2529
5604751.899,5027,-1.0,327.8,0.0,361,1513
5604720.907,3947,-1.0,455.8,0.0,360,1909
5604641.918,5055,-1.0,649.7,45.1,360,13739
5604853.913,4613,-1.0,541.0,0.0,360,2408
5605094.919,4975,-1.0,316.9,0.0,360,1909
5604845.920,4953,-1.0,568.4,0.0,360,2677
5605321.936,4877,-1.0,216.7,0.0,359,1909
5605063.919,3559,-1.0,530.2,17.4,359,11914
5605245.949,4949,-1.0,423.0,0.0,359,2526
5605742.945,4947,-1.0,132.3,11.6,359,10866
5605748.952,2954,-1.0,177.9,8.0,359,13680
5605953.960,4498,-1.0,76.9,0.0,359,1909
5606054.967,4978,-1.0,95.3,0.0,359,1909
5605980.958,5028,-1.0,343.2,0.0,359,808
5606570.985,1339,-1.0,220.9,19.2,359,11052
5606481.988,4956,-1.0,478.1,21.3,360,13739
5606558.989,4416,-1.0,480.8,21.3,360,10866
5606848.017,5032,-1.0,499.9,23.3,360,10866
5607087.017,4883,-1.0,304.8,108.2,360,10866
5606554.983,4874,-1.0,954.5,0.0,360,789
5606442.994,5050,-1.0,974.7,102.6,360,13739
5606904.016,5071,47.0,643.0,37.4,360,10972
5607272.016,5020,-1.0,388.7,30.5,360,10866
5607452.042,4830,-1.0,344.3,0.0,360,1909
5607700.042,4855,-1.0,837.3,156.4,360,10866
5607987.051,4572,-1.0,854.3,0.0,360,1909
5607416.028,5058,-1.0,1284.7,156.8,360,11914
5606147.966,4199,-1.0,2561.7,151.1,360,10644
5607501.044,3876,-1.0,1425.0,0.0,360,1909
5607724.049,4789,-1.0,1213.9,0.0,360,2312
5608026.066,4547,-1.0,930.7,0.0,359,1513
5608012.080,4674,-1.0,1036.3,0.0,359,1909
5607463.026,3475,-1.0,1603.1,0.0,359,2509
5608130.062,3467,-1.0,920.5,171.6,359,13441
5607047.021,4849,-1.0,2218.8,160.2,359,10236
5608255.073,4219,-1.0,1082.8,104.5,359,13538
5608175.075,4208,-1.0,1278.3,0.0,359,2610
5608527.108,4326,-1.0,903.3,26.9,359,11060
5608824.113,4345,-1.0,823.1,0.0,359,2599
5608773.093,4823,-1.0,889.2,0.0,359,2585
5609373.143,4467,-1.0,309.5,18.4,359,10866
5608722.106,4994,-1.0,1004.9,0.0,359,789
5609258.115,3727,-1.0,511.5,0.0,358,1909
5609291.129,5059,-1.0,459.5,20.7,358,13739
5609417.142,4274,-1.0,576.8,0.0,358,820
5609867.150,4468,-1.0,139.4,0.0,358,1909
5610024.148,4967,-1.0,173.7,16.3,358,10866
5609953.151,4801,-1.0,469.4,0.0,358,2623
5610085.157,5046,-1.0,358.7,0.0,358,2606
5610574.176,5039,-1.0,308.9,18.5,358,13705
5610452.178,5049,-1.0,463.4,0.0,358,793
5610472.172,4985,-1.0,470.4,0.0,358,785
5609818.136,4157,-1.0,1315.0,27.9,358,9768
5610976.191,5072,24.5,167.4,24.1,358,10972
5611061.206,4996,-1.0,133.6,0.0,358,1909
5611014.200,4997,-1.0,269.3,7.7,358,13647
5611299.205,5073,31.4,145.5,25.0,358,10972
5611322.217,5040,-1.0,287.3,0.0,358,2412
5611531.216,3182,-1.0,127.9,22.0,357,11072
5611471.213,5057,-1.0,434.7,0.0,357,785
5611745.225,5005,-1.0,221.3,24.7,357,13544
5611749.241,4066,-1.0,326.2,0.0,356,2553
5612116.249,5074,24.3,113.2,17.4,357,10972
5612462.260,5064,-1.0,197.1,24.1,357,11914
5612641.285,4716,-1.0,123.6,0.0,358,1909
5612741.276,4991,-1.0,162.6,17.7,358,10866
5612643.285,5041,-1.0,344.4,0.0,358,785
5612697.272,5075,53.4,235.1,25.4,358,10972
5613019.286,4647,-1.0,150.6,7.6,358,13441
5613057.309,5000,-1.0,165.4,18.6,358,13547
5613242.363,4973,-1.0,779.3,0.0,358,785
5613441.310,4834,-1.0,776.5,0.0,357,2318
5613443.310,5045,-1.0,593.7,199.3,357,13739
5613745.324,4820,-1.0,551.4,0.0,357,1909
5613643.333,5019,-1.0,670.1,0.0,357,1909
5613482.319,4816,-1.0,790.9,42.2,357,13739
5613482.319,5063,-1.0,837.0,0.0,357,785
5613521.312,5076,79.3,705.1,26.1,357,10972
5613747.320,4837,-1.0,550.7,33.9,357,10866
5613980.342,4913,-1.0,364.2,0.0,357,1909
5613748.319,4316,-1.0,665.7,0.0,357,808
5614407.360,3970,-1.0,167.1,10.6,357,13800
5614484.357,4961,-1.0,391.7,0.0,357,789
5614673.378,5052,-1.0,328.2,9.5,357,11914
5614629.366,4017,-1.0,455.0,0.0,357,2456
5614753.388,5006,-1.0,479.0,0.0,358,2640
5615049.391,2669,-1.0,586.8,0.0,358,1083
5614748.373,3171,-1.0,901.0,105.9,358,13532
5615108.394,5069,-1.0,591.4,79.3,358,11914
5615125.393,5011,-1.0,662.6,0.0,358,785
5614935.379,5013,-1.0,856.2,0.0,358,785
5615192.408,5077,58.3,546.6,24.2,358,10972
5615249.400,5038,-1.0,549.7,22.6,358,10866
5615107.388,4774,-1.0,871.1,0.0,358,785
5615904.431,146,-1.0,250.6,0.0,357,2435
5616192.434,3221,-1.0,335.2,15.1,359,13532
5616261.441,5078,29.4,399.6,40.7,358,10972
5616452.457,3943,-1.0,538.9,0.0,358,1909
5616104.430,4566,-1.0,892.9,0.0,358,2532
5616302.449,5043,-1.0,699.3,0.0,358,2661
5616192.434,5024,-1.0,822.5,0.0,357,785
5616425.450,4729,-1.0,672.8,503.2,357,11914
5616416.463,2790,-1.0,732.5,529.1,357,13619
5616442.448,1524,-1.0,1331.7,0.0,357,2525
5616510.471,5008,-1.0,1247.3,214.9,357,10866
5616733.475,4943,-1.0,1039.1,308.4,357,13557
5616895.478,5021,-1.0,887.6,354.1,357,13455
5616692.487,5070,-1.0,1097.8,400.5,357,11914
5616788.480,4942,-1.0,1050.2,355.6,357,13686
5616416.463,5079,84.3,1494.4,316.8,356,10972
5616332.465,4954,-1.0,2044.5,0.0,356,785
5617293.491,4380,-1.0,1166.0,72.5,356,13836
5617192.489,5080,468.5,922.8,125.7,356,10972
5617285.512,4431,-1.0,1453.6,0.0,356,812
5617530.508,4086,-1.0,1676.2,0.0,356,785
5618026.521,4013,-1.0,1246.1,0.0,356,1909
5618319.551,4378,-1.0,1290.5,0.0,356,1909
5618127.532,4308,-1.0,1223.3,263.8,357,10866
5618396.549,4613,-1.0,1283.7,0.0,357,1909
5616846.475,4602,-1.0,2691.1,731.7,358,10538
5617043.474,4908,-1.0,2424.9,808.6,358,9033
5618337.553,5055,-1.0,2091.4,0.0,358,2589
5618612.573,4550,-1.0,1920.2,0.0,358,1909
5618349.542,5015,-1.0,2195.7,0.0,358,785
5618814.566,4919,-1.0,1888.9,0.0,359,1909
5618493.543,4882,-1.0,2314.4,0.0,359,785
5618650.556,1884,-1.0,2473.7,0.0,359,785
5618942.597,4796,-1.0,2256.1,0.0,358,2441
5619142.590,3925,-1.0,2173.1,0.0,358,2527
5618387.548,4780,-1.0,2382.2,556.5,358,9049
5619062.570,4416,-1.0,1679.7,592.3,357,11914
5619132.571,5062,-1.0,1649.2,586.4,357,11914
5619378.611,5031,-1.0,2257.3,0.0,358,1909
5619191.605,4941,-1.0,2206.3,260.4,358,12690
5619614.607,5081,52.0,2178.6,327.0,358,10972
5620128.636,5082,52.3,1656.8,362.7,358,10972
5620062.628,4310,-1.0,2277.6,0.0,358,2648
5619983.623,4806,-1.0,1930.5,604.6,358,13739
5619623.620,3487,-1.0,2898.3,0.0,358,804
5620084.642,5030,-1.0,1984.7,489.7,359,11914
5620068.636,4998,-1.0,2566.0,0.0,359,789
5620278.795,4309,-1.0,2402.3,0.0,358,812
5620458.642,4513,-1.0,2139.4,112.7,358,13766
5620487.646,5010,-1.0,2174.9,343.0,359,13739
5620581.642,5083,31.8,2106.5,476.2,359,10972
5621233.674,3734,-1.0,2052.7,0.0,359,1909
5620645.679,4538,-1.0,2648.4,0.0,359,2467
5620670.666,4949,-1.0,2633.1,0.0,359,785
5621147.705,4753,-1.0,1974.5,363.2,360,13719
5621084.701,4794,-1.0,2110.0,314.5,360,9287
5621212.679,5065,-1.0,2048.6,304.7,360,11914
5621212.679,4438,-1.0,2385.6,0.0,360,785
5621403.696,5084,57.0,2122.6,293.8,359,10972
5621886.735,4135,-1.0,2255.4,0.0,359,1909
5621941.737,4338,-1.0,2205.3,0.0,359,1909
5621271.697,5067,-1.0,2565.1,346.9,359,11914
5621842.776,4572,-1.0,2390.3,0.0,359,1513
5621770.728,3727,-1.0,2155.2,313.0,359,13695
5621870.736,4878,-1.0,2478.3,0.0,359,2550
5621742.698,4725,-1.0,2629.4,0.0,359,789
5621991.740,5066,-1.0,2278.0,166.7,359,13739
5622550.731,5085,52.1,1792.1,92.7,359,10972
5622664.736,5017,-1.0,1739.2,94.8,359,10866
5622560.737,4510,-1.0,1876.7,92.7,359,13441
5622533.753,2386,-1.0,2033.2,0.0,359,785
5622957.751,4547,-1.0,1547.8,90.8,359,10866
5622369.755,5042,-1.0,2232.3,0.0,359,808
5622750.741,5086,30.8,1770.8,127.7,359,10972
5622797.782,4830,-1.0,1739.3,175.3,359,13544
5622772.773,5059,-1.0,1973.4,0.0,359,2461
5623113.797,4922,-1.0,1707.9,0.0,359,2326
5623399.811,5087,91.2,1309.3,58.9,359,10972
5624170.833,4879,-1.0,695.7,237.6,359,10866
5623572.799,4670,-1.0,1611.4,0.0,359,2660
5624539.823,2552,-1.0,779.2,0.0,359,1909
5624632.844,5071,-1.0,690.2,0.0,359,1909
5624223.840,3467,-1.0,1134.8,0.0,359,2535
5624694.836,4855,-1.0,708.0,18.4,359,13739
5624681.839,3182,-1.0,680.4,109.4,359,11914
5624762.849,4923,-1.0,1105.8,0.0,359,785
5625271.861,5074,-1.0,664.5,7.6,358,13739
5624298.828,4620,-1.0,1679.8,6.9,358,9368
5625423.869,5068,-1.0,576.6,0.0,358,785
5625372.871,5032,-1.0,681.2,17.2,358,11914
5625877.895,4915,-1.0,299.3,24.3,358,10866
5626043.915,4972,-1.0,202.7,0.0,358,1909
5626076.909,4066,-1.0,785.9,0.0,360,1909
5625926.915,4971,-1.0,939.1,0.0,360,785
5625891.889,4968,-1.0,1000.6,0.0,359,2446
5625932.914,4488,-1.0,972.1,0.0,359,2477
5626444.939,5046,-1.0,668.7,0.0,359,1909
5626261.928,5088,46.3,792.9,89.7,359,10972
5626332.914,4837,-1.0,951.9,0.0,359,785
5626373.930,3635,-1.0,928.9,0.0,359,2401
5626773.957,5056,-1.0,680.0,0.0,359,1909
5626330.916,5089,259.8,847.5,46.5,359,10972
5626652.942,3603,-1.0,1187.6,0.0,359,785
5626850.959,5037,-1.0,889.6,106.2,359,13739
5626999.943,2517,-1.0,860.9,46.4,359,13721
5627031.942,4498,-1.0,829.9,58.6,359,13626
5627192.966,5072,-1.0,691.9,66.0,359,13739
5627320.965,5063,-1.0,592.9,42.3,359,10866
5627083.972,5060,-1.0,953.8,0.0,359,785
5627692.978,5020,-1.0,592.0,0.0,359,785
5627649.972,3402,-1.0,667.5,0.0,359,1909
5628050.001,4674,-1.0,262.7,19.2,359,13769
5627786.980,4935,-1.0,656.4,28.2,359,13800
5627969.997,4965,-1.0,507.5,0.0,359,2664
5628494.023,4545,-1.0,148.4,18.7,359,11086
5628404.024,3914,-1.0,267.4,20.3,359,13713
5628502.011,5073,-1.0,342.3,17.2,359,13739
5628702.025,4467,-1.0,380.9,19.5,359,13739
5627325.960,5028,-1.0,1689.2,93.6,359,9015
5628732.040,5078,-1.0,386.9,7.6,358,11914
5629012.048,5052,-1.0,236.8,0.0,358,1909
5628900.046,3305,-1.0,405.5,25.7,358,13609
5629087.041,4932,-1.0,300.6,24.5,358,13593
5629073.037,4478,-1.0,311.8,27.9,357,13547
5629621.061,4536,-1.0,115.2,0.0,356,1909
5629658.062,4757,-1.0,91.4,0.0,356,1909
5629685.077,5064,-1.0,92.0,0.0,356,1909
5629780.071,5069,-1.0,66.8,0.0,356,1909
5629903.078,5039,-1.0,306.6,0.0,356,789
5629923.075,4568,-1.0,319.3,0.0,356,789
5630317.100,4816,-1.0,276.7,0.0,356,2650
5630375.105,5048,-1.0,237.7,18.5,355,11914
5630607.118,5026,-1.0,245.9,18.4,355,11914
5630557.107,4866,-1.0,317.7,0.0,355,804
5630947.125,4165,-1.0,121.9,0.0,355,1909
5630793.123,5013,-1.0,292.9,0.0,355,804
5630877.127,4961,-1.0,245.4,21.6,355,10866
5630907.126,5057,-1.0,415.7,0.0,356,785
5631208.136,4086,-1.0,141.8,0.0,356,808
5631153.140,5090,27.5,162.5,18.0,356,10972
5631376.149,4951,-1.0,238.4,0.0,356,2502
5631533.172,4380,-1.0,247.9,0.0,356,2623
5631958.172,4896,-1.0,190.1,23.2,357,13742
5631975.177,5091,35.5,153.7,17.5,356,10972
5632078.189,4393,-1.0,242.4,20.7,356,13739
5632186.201,5009,-1.0,271.1,24.1,356,13739
5632420.193,4983,-1.0,140.2,23.5,356,10866
5632864.235,4788,-1.0,414.7,0.0,356,785
5633233.238,5006,-1.0,235.3,0.0,356,1909
5633152.238,4978,-1.0,330.5,18.6,356,13686
5633215.252,4967,-1.0,705.7,7.3,356,11914
5633179.252,4647,-1.0,767.9,0.0,355,2666
5633607.269,4692,-1.0,756.2,116.8,355,13483
5632415.205,4316,-1.0,2114.3,526.0,357,10377
5633611.271,4378,-1.0,919.6,531.1,357,13475
5633423.254,5035,-1.0,1704.8,0.0,357,2558
5633998.289,4566,-1.0,1301.6,0.0,358,785
5634116.279,4101,-1.0,1638.3,0.0,358,785
5632666.223,4591,-1.0,3021.1,70.8,358,9380
5632740.226,4431,-1.0,2930.9,89.5,358,10289
5634333.300,5076,-1.0,1360.7,69.6,358,13739
5634154.296,5034,-1.0,1553.4,103.5,359,11914
5634162.287,4157,-1.0,1786.1,0.0,359,785
5634378.296,4954,-1.0,1725.1,0.0,359,808
5634511.317,4874,-1.0,1584.8,104.6,359,10866
5634430.294,5055,-1.0,1774.0,0.0,359,2621
5634829.311,5092,41.4,1339.9,102.8,359,10972
5634913.314,5093,47.5,1257.1,97.3,359,10972
5634501.309,4883,-1.0,1868.9,0.0,359,785
5635341.346,4310,-1.0,1061.0,0.0,359,1909
5635156.319,146,-1.0,1262.9,0.0,359,785
5635243.344,5094,27.7,1123.2,61.0,358,10972
5635192.332,5070,-1.0,1275.0,0.0,358,785
5635806.383,5095,74.3,611.1,14.6,357,10972
5635510.350,4794,-1.0,1277.7,0.0,357,2407
5636464.388,4907,-1.0,305.0,21.9,357,10866
5635427.348,4849,-1.0,1460.5,0.0,357,2998
5636486.410,4753,-1.0,443.3,0.0,357,2341
5636304.395,4949,-1.0,675.6,0.0,357,808
5636270.383,4602,-1.0,753.4,0.0,357,785
5637134.417,3359,-1.0,140.9,15.9,356,11068
5637006.408,5010,-1.0,319.2,0.0,356,2277
5637185.424,4670,-1.0,166.1,0.0,355,1909
5637148.429,4338,-1.0,232.0,8.8,355,13538
5637153.421,3594,-1.0,343.8,24.0,355,11086
5637602.449,4729,-1.0,114.4,0.0,355,1909
5637382.431,4426,-1.0,410.8,0.0,355,785
5637488.445,5085,-1.0,288.3,24.5,355,11914
5637616.437,4859,-1.0,282.1,22.7,355,13739
5637989.453,5041,-1.0,144.9,27.0,355,10866
5637937.456,986,-1.0,326.8,0.0,355,2328
5637945.451,5074,-1.0,355.9,0.0,355,2611
5638295.474,4538,-1.0,69.8,0.0,355,1909
5638489.478,4015,-1.0,165.9,15.8,355,11068
5638422.477,4855,-1.0,281.6,0.0,355,2548
5638553.488,4251,-1.0,162.1,0.0,355,1513
5638609.505,5096,81.2,139.4,21.0,355,10972
5639001.499,5068,-1.0,100.5,19.1,355,10866
5639184.525,5067,-1.0,84.1,0.0,355,1909
5639346.521,4913,-1.0,601.9,95.9,355,11086
5639181.513,4797,-1.0,886.8,0.0,355,789
5639359.526,3467,-1.0,782.4,0.0,355,1909
5639320.523,2552,-1.0,772.4,56.9,355,13639
5639485.531,5089,-1.0,673.4,0.0,355,785
5639522.532,5050,-1.0,1113.6,0.0,356,2659
5639334.521,4307,-1.0,882.3,422.5,356,13739
5639373.531,4725,-1.0,1433.3,0.0,356,804
5639681.546,4613,-1.0,1132.4,159.7,357,13699
5639714.534,3401,-1.0,1268.7,0.0,357,2447
5639908.562,2517,-1.0,1084.8,0.0,357,2712
5639975.554,4751,-1.0,1134.7,0.0,357,785
5639986.567,4620,-1.0,1414.5,0.0,357,785
5640184.581,5097,56.3,1404.1,388.6,357,10972
5640287.587,3734,-1.0,1471.0,442.2,357,13682
5639328.517,4933,-1.0,2558.3,320.7,357,9038
5640713.585,4830,-1.0,1494.9,0.0,357,2548
5640900.592,5098,30.0,1252.0,122.0,357,10972
5640837.591,4759,-1.0,1496.9,0.0,357,2605
5640814.589,4072,-1.0,1778.0,0.0,357,785
5641105.623,4879,-1.0,1538.3,0.0,357,1909
5641250.607,4899,-1.0,1435.4,0.0,357,1909
5641303.613,3635,-1.0,1408.1,0.0,356,1909
5641012.617,5075,-1.0,1571.2,138.1,356,13739
5641350.634,4878,-1.0,1384.0,0.0,356,1909
5641103.630,4467,-1.0,1631.7,0.0,356,2423
5641455.629,4208,-1.0,1280.9,0.0,356,1909
5641138.624,5021,-1.0,1868.4,0.0,356,2510
5641540.653,4877,-1.0,1469.1,211.3,356,13600
5641775.649,1524,-1.0,1448.4,0.0,356,1909
5641586.633,3970,-1.0,1658.7,0.0,356,2680
5641748.643,5099,32.0,1447.2,42.7,356,10972
5642061.672,4324,-1.0,1223.8,215.8,356,13470
5642243.667,4568,-1.0,1080.5,178.9,355,10866
5642143.670,4135,-1.0,1219.1,149.3,355,13705
5641704.625,4919,-1.0,1712.1,99.0,355,13764
5642369.675,5062,-1.0,1149.1,0.0,355,1909
5642253.686,4696,-1.0,1209.1,61.5,355,13590
5642172.670,4892,-1.0,1305.7,51.1,355,11914
5642472.692,3182,-1.0,1075.9,0.0,355,1909
5642814.711,4894,-1.0,798.0,18.7,355,10866
5642444.672,4219,-1.0,1188.1,0.0,355,2380
5642893.707,4968,-1.0,740.2,0.0,354,1909
5642921.701,4498,-1.0,727.9,21.6,354,11080
5643251.702,4333,-1.0,512.0,20.8,354,13620
5643247.724,4972,-1.0,557.3,26.2,355,13652
5643618.388,4966,-1.0,470.9,0.0,357,2704
5643459.731,4326,-1.0,558.4,81.4,357,13739
5643923.741,4991,-1.0,352.8,6.9,357,11914
5643823.741,5038,-1.0,485.9,22.0,357,13739
5643792.749,5100,397.9,219.6,20.8,357,10972
5643942.116,5102,258.6,228.7,52.4,357,10972
5644517.773,4980,-1.0,94.2,0.0,357,1909
5643923.741,5101,254.7,451.4,21.5,357,10972
5643993.760,4944,-1.0,669.4,0.0,357,785
5644317.098,5019,-1.0,336.3,18.3,356,13682
5644768.770,4373,-1.0,67.0,0.0,356,1909
5644972.783,5061,-1.0,56.1,0.0,356,1416
5645285.799,5020,-1.0,156.1,6.7,356,10866
5645335.806,4416,-1.0,153.7,0.0,356,1909
5645313.796,5079,-1.0,410.6,8.7,356,13739
5645323.800,5057,-1.0,461.6,0.0,356,804
5645296.803,4355,-1.0,675.6,0.0,356,2364
5645440.806,4963,-1.0,551.0,0.0,356,1083
5645659.822,4941,-1.0,425.1,0.0,356,2677
5645847.828,5069,-1.0,311.7,31.7,356,13682
5646038.844,5060,-1.0,144.7,17.6,356,10866
5646165.852,3776,-1.0,321.3,0.0,356,2438
5646342.850,4393,-1.0,427.5,0.0,356,2514
5646534.861,4550,-1.0,246.7,10.9,356,13801
5646502.862,4978,-1.0,561.8,0.0,356,2582
5646484.855,5047,-1.0,628.0,7.4,356,11914
5646692.881,3914,-1.0,515.3,0.0,357,785
5645875.823,4866,-1.0,1380.1,25.1,357,9041
5647155.888,5103,54.9,198.6,6.6,357,10972
5646976.872,4846,-1.0,486.5,0.0,357,2423
5646974.881,5008,-1.0,490.4,7.4,357,11914
5647811.919,5034,-1.0,83.7,0.0,359,1909
5647747.909,5059,-1.0,296.4,0.0,359,2367
5647879.935,5105,31.0,180.7,19.7,359,10972
5647847.930,5104,82.9,185.7,24.6,359,10972
5648022.921,4974,-1.0,124.5,0.0,359,1909
5648085.948,4017,-1.0,186.7,0.0,360,1909
5648178.929,5106,31.7,157.3,23.4,360,10972
5648239.934,4504,-1.0,275.8,0.0,360,2439
5648428.941,4778,-1.0,283.1,0.0,360,2675
5648649.963,4345,-1.0,114.1,0.0,360,1909
5648814.961,5025,-1.0,103.5,0.0,360,1909
5648564.965,4744,-1.0,393.5,83.6,360,11914
5648888.982,4849,-1.0,221.1,0.0,360,1909
5648778.964,5064,-1.0,591.6,0.0,360,785
5648758.966,4591,-1.0,707.8,0.0,359,2998
5648862.976,5073,-1.0,749.3,0.0,359,2335
5648983.977,4956,-1.0,743.0,0.0,359,2449
5649196.999,4738,-1.0,722.8,0.0,359,2297
5649615.998,4951,-1.0,691.1,0.0,359,785
5649718.026,4729,-1.0,612.3,21.2,358,13851
5650112.029,4815,-1.0,254.4,7.7,358,13689
5649756.001,4101,-1.0,688.4,37.4,358,11086
5649663.004,4545,-1.0,805.8,22.4,358,11914
5649086.993,5013,-1.0,1668.7,15.7,358,9062
5650569.052,2386,-1.0,242.7,19.4,358,11052
5650543.056,4888,-1.0,411.0,46.4,358,13538
5650404.053,4310,-1.0,632.9,76.4,358,13621
5650325.057,5071,-1.0,731.9,60.7,358,13621
5648980.975,4949,-1.0,2138.6,21.5,357,9032
5650782.073,4380,-1.0,386.1,0.0,357,1909
5650789.065,4794,-1.0,381.1,0.0,357,1909
5650680.054,2790,-1.0,495.9,0.0,357,2559
5650794.079,4426,-1.0,383.0,0.0,357,812
5651129.092,5035,-1.0,98.2,0.0,357,1909
5651202.093,4874,-1.0,176.2,0.0,358,1909
5651274.089,5107,56.6,182.2,6.8,358,10972
5651192.090,5088,-1.0,342.4,18.2,358,11914
5651394.087,4581,-1.0,252.7,25.1,358,13475
5651292.603,3359,-1.0,360.6,18.9,358,11914
5651863.108,5108,37.6,150.2,7.2,359,10972
5651848.100,5037,-1.0,262.2,0.0,359,2550
5652265.123,986,-1.0,98.6,17.4,359,11086
5652705.142,4855,-1.0,65.7,0.0,359,1909
5652823.152,4922,-1.0,81.6,0.0,359,1909
5652790.144,5011,-1.0,254.8,0.0,359,785
5653073.159,5032,-1.0,82.5,0.0,359,1909
5653083.167,4943,-1.0,125.3,22.6,359,10866
5653162.178,5041,-1.0,207.5,21.6,359,13739
5653638.186,5031,-1.0,325.8,0.0,358,785
5653842.194,3603,-1.0,131.1,0.0,357,808
5653765.194,5076,-1.0,463.1,0.0,357,785
5653824.192,5077,-1.0,457.2,19.9,356,11914
5654160.224,5089,-1.0,212.0,19.4,357,10866
5654063.204,4378,-1.0,361.9,0.0,357,2332
5654326.227,5109,65.0,150.2,19.6,357,10972
5654713.256,4513,-1.0,407.7,0.0,357,785
5654950.246,4157,-1.0,183.9,17.2,356,11076
5653683.185,4309,-1.0,1489.8,26.6,356,9742
5654672.240,4015,-1.0,516.0,11.6,356,11914
5654907.249,4488,-1.0,376.7,0.0,356,785
5655363.267,5090,-1.0,375.6,22.4,356,11914
5655614.282,3559,-1.0,169.8,0.0,356,1909
5655401.274,4661,-1.0,404.7,0.0,356,2571
5655483.269,5009,-1.0,448.3,0.0,356,2607
5655482.289,4692,-1.0,490.3,0.0,356,2698
5655950.302,4676,-1.0,93.7,0.0,356,1909
5655948.296,4647,-1.0,107.2,0.0,356,1909
